2024-05-16 17:25:09,667.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Today is 2024-05-16 at 05:25 PM
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Running on: nt Windows 11
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python version:  3.12.2
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python path: C:\Users\derek\AppData\Local\Programs\Python\Python312
2024-05-16 17:25:09,668.dgraves_emit_data.INFO Working dir: C:\Users\derek\OneDrive\Documents\Streaming Data\Week 3\streaming-03-bonus-dgraves
2024-05-16 17:25:09,668.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,678.dgraves_emit_data.INFO  [x] Sent ﻿_id,Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
2024-05-16 18:15:55,671.dgraves_emit_data.INFO  [x] Sent 1515,Cyanistes caeruleus,Eurasian Blue Tit,2017-06-02T00:00:00,2017,6,2,1308,Ireland,IE-L-DN,Leinster,Dublin,Coast from Sean Moore to Great South Wall,53.3355,-6.1989,Cyanistes caeruleus,0
2024-05-16 18:15:57,038.dgraves_emit_data.INFO  [x] Sent 1516,Cyanistes caeruleus,Eurasian Blue Tit,2017-06-02T00:00:00,2017,6,2,1308,Ireland,IE-L-DN,Leinster,Dublin,Coast from Sean Moore to Great South Wall,53.3355,-6.1989,Cyanistes caeruleus,0
2024-05-16 18:15:58,235.dgraves_emit_data.INFO  [x] Sent 1517,Erithacus rubecula,European Robin,2017-06-02T00:00:00,2017,6,2,1308,Ireland,IE-L-DN,Leinster,Dublin,Coast from Sean Moore to Great South Wall,53.3355,-6.1989,Erithacus rubecula,0
2024-05-16 18:15:59,939.dgraves_emit_data.INFO  [x] Sent 1518,Oenanthe oenanthe,Northern Wheatear,2017-05-29T00:00:00,2017,5,29,1545,Ireland,IE-M-KY,Munster,Kerry,Beehive Hut,52.1027,-10.4212,Oenanthe oenanthe,0
2024-05-16 18:16:01,105.dgraves_emit_data.INFO  [x] Sent 1519,Alauda arvensis,Eurasian Skylark,2017-05-29T00:00:00,2017,5,29,1030,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9714,-9.4306,Alauda arvensis,0
2024-05-16 18:16:03,441.dgraves_emit_data.INFO  [x] Sent 1520,Regulus regulus,Goldcrest,2017-04-13T00:00:00,2017,4,13,730,Ireland,IE-L-MH,Leinster,Meath,Newgrange,53.6945,-6.4477,Regulus regulus,0
2024-05-16 18:16:06,266.dgraves_emit_data.INFO  [x] Sent 1521,Fringilla coelebs,Common Chaffinch,2017-04-13T00:00:00,2017,4,13,730,Ireland,IE-L-MH,Leinster,Meath,Newgrange,53.6945,-6.4477,Fringilla coelebs,0
2024-05-16 18:16:08,413.dgraves_emit_data.INFO  [x] Sent 1522,Fulmarus glacialis,Northern Fulmar,2017-04-16T00:00:00,2017,4,16,1600,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore Head,54.4707,-8.4489,Fulmarus glacialis,0
2024-05-16 18:16:09,687.dgraves_emit_data.INFO  [x] Sent 1523,Fulmarus glacialis,Northern Fulmar,2017-04-16T00:00:00,2017,4,16,1600,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore Head,54.4707,-8.4489,Fulmarus glacialis,0
2024-05-16 18:16:12,241.dgraves_emit_data.INFO  [x] Sent 1524,Corvus monedula,Eurasian Jackdaw,2017-04-16T00:00:00,2017,4,16,1300,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore Pier,54.4661,-8.4486,Corvus monedula,0
2024-05-16 18:16:14,815.dgraves_emit_data.INFO  [x] Sent 1525,Larus marinus,Great Black-backed Gull,2017-06-10T00:00:00,2017,6,10,1622,Ireland,IE-M-KY,Munster,Kerry,Milltown,52.1422,-10.2877,Larus marinus,1
2024-05-16 18:16:16,056.dgraves_emit_data.INFO  [x] Sent 1526,Larus fuscus,Lesser Black-backed Gull,2017-06-10T00:00:00,2017,6,10,1622,Ireland,IE-M-KY,Munster,Kerry,Milltown,52.1422,-10.2877,Larus fuscus,0
2024-05-16 18:16:18,959.dgraves_emit_data.INFO  [x] Sent 1527,Larus argentatus,Herring Gull,2017-06-10T00:00:00,2017,6,10,1622,Ireland,IE-M-KY,Munster,Kerry,Milltown,52.1422,-10.2877,Larus argentatus,0
2024-05-16 18:16:21,434.dgraves_emit_data.INFO  [x] Sent 1528,Larus marinus,Great Black-backed Gull,2017-06-10T00:00:00,2017,6,10,1622,Ireland,IE-M-KY,Munster,Kerry,Milltown,52.1422,-10.2877,Larus marinus,1
2024-05-16 18:16:23,141.dgraves_emit_data.INFO  [x] Sent 1529,Turdus merula,Eurasian Blackbird,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Turdus merula,0
2024-05-16 18:16:24,659.dgraves_emit_data.INFO  [x] Sent 1530,Carduelis carduelis,European Goldfinch,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Carduelis carduelis,0
2024-05-16 18:16:26,706.dgraves_emit_data.INFO  [x] Sent 1531,Carduelis carduelis,European Goldfinch,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Carduelis carduelis,0
2024-05-16 18:16:28,273.dgraves_emit_data.INFO  [x] Sent 1532,Corvus monedula,Eurasian Jackdaw,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Corvus monedula,0
2024-05-16 18:16:30,289.dgraves_emit_data.INFO  [x] Sent 1533,Columba palumbus,Common Wood-Pigeon,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Columba palumbus,0
2024-05-16 18:16:33,224.dgraves_emit_data.INFO  [x] Sent 1534,Corvus monedula,Eurasian Jackdaw,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Corvus monedula,0
2024-05-16 18:16:35,658.dgraves_emit_data.INFO  [x] Sent 1535,Erithacus rubecula,European Robin,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Erithacus rubecula,0
2024-05-16 18:16:38,532.dgraves_emit_data.INFO  [x] Sent 1536,Turdus viscivorus,Mistle Thrush,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Turdus viscivorus,0
2024-05-16 18:16:40,918.dgraves_emit_data.INFO  [x] Sent 1537,Troglodytes troglodytes,Eurasian Wren,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Troglodytes troglodytes,0
2024-05-16 18:16:42,389.dgraves_emit_data.INFO  [x] Sent 1538,Columba livia (Feral Pigeon),Rock Pigeon (Feral Pigeon),2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Columba livia,0
2024-05-16 18:16:45,225.dgraves_emit_data.INFO  [x] Sent 1539,Turdus philomelos,Song Thrush,2017-06-07T00:00:00,2017,6,7,1514,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Turdus philomelos,0
2024-05-16 18:16:47,869.dgraves_emit_data.INFO  [x] Sent 1540,Erithacus rubecula,European Robin,2017-06-08T00:00:00,2017,6,8,1539,Ireland,IE-M-LK,Munster,Limerick,Lough Gur,52.5191,-8.5309,Erithacus rubecula,0
2024-05-16 18:16:49,454.dgraves_emit_data.INFO  [x] Sent 1541,Ardea cinerea,Gray Heron,2017-06-08T00:00:00,2017,6,8,1214,Ireland,IE-M-TY,Munster,Tipperary,Cahir Castle,52.374,-7.9268,Ardea cinerea,1
2024-05-16 18:16:50,488.dgraves_emit_data.INFO  [x] Sent 1542,Cygnus olor,Mute Swan,2017-06-08T00:00:00,2017,6,8,1539,Ireland,IE-M-LK,Munster,Limerick,Lough Gur,52.5191,-8.5309,Cygnus olor,1
2024-05-16 18:16:52,505.dgraves_emit_data.INFO  [x] Sent 1543,Cygnus olor,Mute Swan,2017-06-14T00:00:00,2017,6,14,1217,Ireland,IE-C-GY,Connaught,Galway,Ashford Castle,53.5345,-9.2846,Cygnus olor,1
2024-05-16 18:16:54,938.dgraves_emit_data.INFO  [x] Sent 1544,Cygnus olor,Mute Swan,2017-06-14T00:00:00,2017,6,14,1217,Ireland,IE-C-GY,Connaught,Galway,Ashford Castle,53.5345,-9.2846,Cygnus olor,1
2024-05-16 18:16:56,080.dgraves_emit_data.INFO  [x] Sent 1545,Chloris chloris,European Greenfinch,2017-06-13T00:00:00,2017,6,13,1343,Ireland,IE-M-CE,Munster,Clare,Caherconnell Stone Fort,53.0409,-9.1395,Chloris chloris,0
2024-05-16 18:16:57,712.dgraves_emit_data.INFO  [x] Sent 1546,Corvus frugilegus,Rook,2017-06-12T00:00:00,2017,6,12,1304,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Corvus frugilegus,0
2024-05-16 18:16:59,138.dgraves_emit_data.INFO  [x] Sent 1547,Egretta garzetta,Little Egret,2017-06-13T00:00:00,2017,6,13,1636,Ireland,IE-M-CE,Munster,Clare,Muckinish West Tower House,53.1391,-9.1029,Egretta garzetta,1
2024-05-16 18:17:00,401.dgraves_emit_data.INFO  [x] Sent 1548,Hirundo rustica,Barn Swallow,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Hirundo rustica,0
2024-05-16 18:17:02,287.dgraves_emit_data.INFO  [x] Sent 1549,Certhia familiaris,Eurasian Treecreeper,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Certhia familiaris,0
2024-05-16 18:17:04,516.dgraves_emit_data.INFO  [x] Sent 1550,Larus argentatus,Herring Gull,2017-06-12T00:00:00,2017,6,12,1304,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Larus argentatus,0
2024-05-16 18:17:07,441.dgraves_emit_data.INFO  [x] Sent 1551,Fratercula arctica,Atlantic Puffin,2017-06-12T00:00:00,2017,6,12,1304,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Fratercula arctica,0
2024-05-16 18:17:10,278.dgraves_emit_data.INFO  [x] Sent 1552,Turdus philomelos,Song Thrush,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Turdus philomelos,0
2024-05-16 18:17:12,940.dgraves_emit_data.INFO  [x] Sent 1553,Cyanistes caeruleus,Eurasian Blue Tit,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Cyanistes caeruleus,0
2024-05-16 18:17:14,545.dgraves_emit_data.INFO  [x] Sent 1554,Corvus cornix,Hooded Crow,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Corvus cornix,0
2024-05-16 18:17:17,436.dgraves_emit_data.INFO  [x] Sent 1555,Motacilla alba,White Wagtail,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Motacilla alba,0
2024-05-16 18:17:20,098.dgraves_emit_data.INFO  [x] Sent 1556,Motacilla alba,White Wagtail,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Motacilla alba,0
2024-05-16 18:17:21,286.dgraves_emit_data.INFO  [x] Sent 1557,Pyrrhula pyrrhula,Eurasian Bullfinch,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Pyrrhula pyrrhula,0
2024-05-16 18:17:22,493.dgraves_emit_data.INFO  [x] Sent 1558,Pyrrhula pyrrhula,Eurasian Bullfinch,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Pyrrhula pyrrhula,0
2024-05-16 18:17:25,292.dgraves_emit_data.INFO  [x] Sent 1559,Fringilla coelebs,Common Chaffinch,2017-06-09T00:00:00,2017,6,9,1236,Ireland,IE-M-KY,Munster,Kerry,Ross Castle & Island,52.0396,-9.535,Fringilla coelebs,0
2024-05-16 18:17:27,762.dgraves_emit_data.INFO  [x] Sent 1560,Muscicapa striata,Spotted Flycatcher,2017-06-14T00:00:00,2017,6,14,1217,Ireland,IE-C-GY,Connaught,Galway,Ashford Castle,53.5345,-9.2846,Muscicapa striata,0
2024-05-16 18:17:29,029.dgraves_emit_data.INFO  [x] Sent 1561,Anthus petrosus,Rock Pipit,2017-06-12T00:00:00,2017,6,12,1304,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Anthus petrosus,0
2024-05-16 18:17:31,497.dgraves_emit_data.INFO  [x] Sent 1562,Anthus petrosus,Rock Pipit,2017-06-12T00:00:00,2017,6,12,1304,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Anthus petrosus,0
2024-05-16 18:17:34,446.dgraves_emit_data.INFO  [x] Sent 1563,Morus bassanus,Northern Gannet,2017-06-08T00:00:00,2017,6,8,1250,Ireland,IE-M-KY,Munster,Kerry,Skellig Islands,51.7713,-10.5404,Morus bassanus,0
2024-05-16 18:17:35,535.dgraves_emit_data.INFO  [x] Sent 1564,Fratercula arctica,Atlantic Puffin,2017-06-08T00:00:00,2017,6,8,1250,Ireland,IE-M-KY,Munster,Kerry,Skellig Islands,51.7713,-10.5404,Fratercula arctica,0
2024-05-16 18:17:37,061.dgraves_emit_data.INFO  [x] Sent 1565,Alca torda,Razorbill,2017-06-08T00:00:00,2017,6,8,1250,Ireland,IE-M-KY,Munster,Kerry,Skellig Islands,51.7713,-10.5404,Alca torda,0
2024-05-16 18:17:39,658.dgraves_emit_data.INFO  [x] Sent 1566,Ardea cinerea,Gray Heron,2017-06-04T00:00:00,2017,6,4,1330,Ireland,IE-C-GY,Connaught,Galway,IE-County Galway-Galway-Father Griffin Road - 53.27x-9.055,53.2699,-9.0553,Ardea cinerea,1
2024-05-16 18:17:41,388.dgraves_emit_data.INFO  [x] Sent 1567,Ardea cinerea,Gray Heron,2017-06-15T00:00:00,2017,6,15,1747,Ireland,IE-C-GY,Connaught,Galway,Ashford Castle,53.5345,-9.2846,Ardea cinerea,1
2024-05-16 18:17:44,085.dgraves_emit_data.INFO  [x] Sent 1568,Riparia riparia,Bank Swallow,2017-06-15T00:00:00,2017,6,15,1747,Ireland,IE-C-GY,Connaught,Galway,Ashford Castle,53.5345,-9.2846,Riparia riparia,0
2024-05-16 18:17:46,472.dgraves_emit_data.INFO  [x] Sent 1569,Egretta garzetta,Little Egret,2017-06-20T00:00:00,2017,6,20,1945,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:17:48,548.dgraves_emit_data.INFO  [x] Sent 1570,Egretta garzetta,Little Egret,2017-06-20T00:00:00,2017,6,20,1945,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:17:50,096.dgraves_emit_data.INFO  [x] Sent 1571,Charadrius hiaticula,Common Ringed Plover,2014-06-10T00:00:00,2014,6,10,1000,Ireland,IE-M-CE,Munster,Clare,Bridges of Ross,52.5914,-9.8731,Charadrius hiaticula,0
2024-05-16 18:17:51,272.dgraves_emit_data.INFO  [x] Sent 1572,Phalacrocorax aristotelis,European Shag,2014-06-10T00:00:00,2014,6,10,1000,Ireland,IE-M-CE,Munster,Clare,Bridges of Ross,52.5914,-9.8731,Phalacrocorax aristotelis,0
2024-05-16 18:17:53,276.dgraves_emit_data.INFO  [x] Sent 1573,Larus fuscus,Lesser Black-backed Gull,2014-06-10T00:00:00,2014,6,10,1000,Ireland,IE-M-CE,Munster,Clare,Bridges of Ross,52.5914,-9.8731,Larus fuscus,0
2024-05-16 18:17:54,497.dgraves_emit_data.INFO  [x] Sent 1574,Cygnus olor,Mute Swan,2017-06-23T00:00:00,2017,6,23,1400,Ireland,IE-M-CE,Munster,Clare,Mountshannon Harbour,52.9295,-8.4285,Cygnus olor,1
2024-05-16 18:17:56,956.dgraves_emit_data.INFO  [x] Sent 1575,Cygnus olor,Mute Swan,2017-06-23T00:00:00,2017,6,23,1400,Ireland,IE-M-CE,Munster,Clare,Mountshannon Harbour,52.9295,-8.4285,Cygnus olor,1
2024-05-16 18:17:58,440.dgraves_emit_data.INFO  [x] Sent 1576,Egretta garzetta,Little Egret,2017-06-23T00:00:00,2017,6,23,2100,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:18:00,132.dgraves_emit_data.INFO  [x] Sent 1577,Motacilla alba yarrellii,White Wagtail (British),2017-06-23T00:00:00,2017,6,23,2100,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Motacilla alba,0
2024-05-16 18:18:01,664.dgraves_emit_data.INFO  [x] Sent 1578,Egretta garzetta,Little Egret,2017-06-25T00:00:00,2017,6,25,2050,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:18:03,027.dgraves_emit_data.INFO  [x] Sent 1579,Egretta garzetta,Little Egret,2017-06-25T00:00:00,2017,6,25,2050,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:18:05,857.dgraves_emit_data.INFO  [x] Sent 1580,Egretta garzetta,Little Egret,2017-06-25T00:00:00,2017,6,25,2050,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Egretta garzetta,1
2024-05-16 18:18:07,353.dgraves_emit_data.INFO  [x] Sent 1581,Motacilla alba yarrellii,White Wagtail (British),2017-06-25T00:00:00,2017,6,25,2050,Ireland,IE-C-GY,Connaught,Galway,Ballyloughane,53.269,-9.0161,Motacilla alba,0
2024-05-16 18:18:10,176.dgraves_emit_data.INFO  [x] Sent 1582,Corvus monedula,Eurasian Jackdaw,2017-06-28T00:00:00,2017,6,28,1150,Ireland,IE-C-GY,Connaught,Galway,Coopers Hill,53.2945,-9.0201,Corvus monedula,0
2024-05-16 18:18:11,793.dgraves_emit_data.INFO  [x] Sent 1583,Motacilla cinerea,Gray Wagtail,2017-05-20T00:00:00,2017,5,20,1245,Ireland,IE-C-GY,Connaught,Galway,Kylemore Abbey Grounds,53.5622,-9.8921,Motacilla cinerea,0
2024-05-16 18:18:14,147.dgraves_emit_data.INFO  [x] Sent 1584,Fringilla coelebs,Common Chaffinch,2017-05-20T00:00:00,2017,5,20,1245,Ireland,IE-C-GY,Connaught,Galway,Kylemore Abbey Grounds,53.5622,-9.8921,Fringilla coelebs,0
2024-05-16 18:18:16,772.dgraves_emit_data.INFO  [x] Sent 1585,Cygnus olor,Mute Swan,2017-05-20T00:00:00,2017,5,20,1125,Ireland,IE-C-GY,Connaught,Galway,Lake Corrib Kayak Launch,53.4554,-9.3301,Cygnus olor,1
2024-05-16 18:18:19,102.dgraves_emit_data.INFO  [x] Sent 1586,Turdus philomelos,Song Thrush,2017-05-20T00:00:00,2017,5,20,1410,Ireland,IE-C-GY,Connaught,Galway,Connemara NP,53.5386,-9.8876,Turdus philomelos,0
2024-05-16 18:18:21,575.dgraves_emit_data.INFO  [x] Sent 1587,Certhia familiaris,Eurasian Treecreeper,2017-05-20T00:00:00,2017,5,20,1410,Ireland,IE-C-GY,Connaught,Galway,Connemara NP,53.5386,-9.8876,Certhia familiaris,0
2024-05-16 18:18:24,086.dgraves_emit_data.INFO  [x] Sent 1588,Erithacus rubecula,European Robin,2017-05-20T00:00:00,2017,5,20,1410,Ireland,IE-C-GY,Connaught,Galway,Connemara NP,53.5386,-9.8876,Erithacus rubecula,0
2024-05-16 18:18:25,325.dgraves_emit_data.INFO  [x] Sent 1589,Corvus monedula,Eurasian Jackdaw,2017-05-12T00:00:00,2017,5,12,1430,Ireland,IE-L-MH,Leinster,Meath,Trim Castle,53.5544,-6.7898,Corvus monedula,0
2024-05-16 18:18:28,122.dgraves_emit_data.INFO  [x] Sent 1590,Turdus philomelos,Song Thrush,2017-05-12T00:00:00,2017,5,12,1430,Ireland,IE-L-MH,Leinster,Meath,Trim Castle,53.5544,-6.7898,Turdus philomelos,0
2024-05-16 18:18:31,092.dgraves_emit_data.INFO  [x] Sent 1591,Columba palumbus,Common Wood-Pigeon,2017-05-13T00:00:00,2017,5,13,2000,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Columba palumbus,0
2024-05-16 18:18:32,479.dgraves_emit_data.INFO  [x] Sent 1592,Corvus monedula,Eurasian Jackdaw,2017-05-13T00:00:00,2017,5,13,2000,Ireland,IE-M-TY,Munster,Tipperary,Cashel (town),52.5168,-7.8875,Corvus monedula,0
2024-05-16 18:18:34,039.dgraves_emit_data.INFO  [x] Sent 1593,Larus argentatus argentatus/argenteus,Herring Gull (European),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Larus argentatus,0
2024-05-16 18:18:36,538.dgraves_emit_data.INFO  [x] Sent 1594,Larus argentatus argentatus/argenteus,Herring Gull (European),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Larus argentatus,0
2024-05-16 18:18:38,592.dgraves_emit_data.INFO  [x] Sent 1595,Larus argentatus argentatus/argenteus,Herring Gull (European),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Larus argentatus,0
2024-05-16 18:18:41,117.dgraves_emit_data.INFO  [x] Sent 1596,Columba palumbus [palumbus Group],Common Wood-Pigeon (White-necked),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Columba palumbus,0
2024-05-16 18:18:43,616.dgraves_emit_data.INFO  [x] Sent 1597,Columba palumbus [palumbus Group],Common Wood-Pigeon (White-necked),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Columba palumbus,0
2024-05-16 18:18:45,984.dgraves_emit_data.INFO  [x] Sent 1598,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:47,452.dgraves_emit_data.INFO  [x] Sent 1599,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:49,171.dgraves_emit_data.INFO  [x] Sent 1600,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:50,255.dgraves_emit_data.INFO  [x] Sent 1601,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:51,413.dgraves_emit_data.INFO  [x] Sent 1602,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:52,470.dgraves_emit_data.INFO  [x] Sent 1603,Motacilla cinerea,Gray Wagtail,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Motacilla cinerea,0
2024-05-16 18:18:55,277.dgraves_emit_data.INFO  [x] Sent 1604,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:18:56,964.dgraves_emit_data.INFO  [x] Sent 1605,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:18:59,459.dgraves_emit_data.INFO  [x] Sent 1606,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:02,250.dgraves_emit_data.INFO  [x] Sent 1607,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:04,916.dgraves_emit_data.INFO  [x] Sent 1608,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:06,581.dgraves_emit_data.INFO  [x] Sent 1609,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:08,256.dgraves_emit_data.INFO  [x] Sent 1610,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:09,695.dgraves_emit_data.INFO  [x] Sent 1611,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:11,318.dgraves_emit_data.INFO  [x] Sent 1612,Gallinula chloropus,Eurasian Moorhen,2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Gallinula chloropus,0
2024-05-16 18:19:13,304.dgraves_emit_data.INFO  [x] Sent 1613,Parus major [major Group],Great Tit (Great),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Parus major,0
2024-05-16 18:19:16,307.dgraves_emit_data.INFO  [x] Sent 1614,Parus major [major Group],Great Tit (Great),2017-06-30T00:00:00,2017,6,30,935,Ireland,IE-L-DN,Leinster,Dublin,St. Stephen's Green,53.3378,-6.2589,Parus major,0
